,Name,Role,Market Value,Squadra,Season
1571,Mamadou Coulibaly,Centrale,1300000.0,US Salernitana 1919,2023
1572,Antonio Pio Iervolino,Centrale,50000.0,US Salernitana 1919,2023
1573,Rocco Di Vico,Centrale,0.0,US Salernitana 1919,2023
1574,Agustín Martegani,Trequartista,1800000.0,US Salernitana 1919,2023
1575,Grigoris Kastanos,Trequartista,1800000.0,US Salernitana 1919,2023
1576,Antonio Candreva,Trequartista,1000000.0,US Salernitana 1919,2023
1577,Iron Gomis,Trequartista,900000.0,US Salernitana 1919,2023
1578,Jovane Cabral,Ala sinistra,2500000.0,US Salernitana 1919,2023
1579,Andres Sfait,Ala sinistra,500000.0,US Salernitana 1919,2023
1580,Loum Tchaouna,Ala destra,8000000.0,US Salernitana 1919,2023
1581,Emanuel Vignato,Ala destra,1100000.0,US Salernitana 1919,2023
1582,Luca Boncori,Seconda punta,0.0,US Salernitana 1919,2023
1583,Boulaye Dia,Punta centrale,10000000.0,US Salernitana 1919,2023
1584,Erik Botheim,Punta centrale,3500000.0,US Salernitana 1919,2023
1585,Chukwubuikem Ikwuemesi,Punta centrale,1800000.0,US Salernitana 1919,2023
1586,Shon Weissman,Punta centrale,1700000.0,US Salernitana 1919,2023
1587,Simy,Punta centrale,500000.0,US Salernitana 1919,2023
1588,Mikael,Punta centrale,300000.0,US Salernitana 1919,2023
1589,Trivante Stewart,Punta centrale,150000.0,US Salernitana 1919,2023
1590,Gerardo Fusco,Punta centrale,125000.0,US Salernitana 1919,2023
1591,Simone Scuffet,Portiere,2500000.0,Cagliari Calcio,2023
1592,Boris Radunović,Portiere,1000000.0,Cagliari Calcio,2023
1593,Velizar-Iliya Iliev,Portiere,100000.0,Cagliari Calcio,2023
1594,Simone Aresti,Portiere,75000.0,Cagliari Calcio,2023
1595,Alberto Dossena,Difensore centrale,5000000.0,Cagliari Calcio,2023
1596,Adam Obert,Difensore centrale,3500000.0,Cagliari Calcio,2023
1597,Mateusz Wieteska,Difensore centrale,3000000.0,Cagliari Calcio,2023
1598,Yerry Mina,Difensore centrale,3000000.0,Cagliari Calcio,2023
1599,Pantelis Hatzidiakos,Difensore centrale,2500000.0,Cagliari Calcio,2023
1600,Giorgio Altare,Difensore centrale,2000000.0,Cagliari Calcio,2023
1601,Edoardo Goldaniga,Difensore centrale,1200000.0,Cagliari Calcio,2023
1602,Elio Capradossi,Difensore centrale,300000.0,Cagliari Calcio,2023
1603,Tommaso Augello,Terzino sinistro,2000000.0,Cagliari Calcio,2023
1604,Paulo Azzi,Terzino sinistro,1000000.0,Cagliari Calcio,2023
1605,Gabriele Zappa,Terzino destro,2500000.0,Cagliari Calcio,2023
1606,Alessandro Di Pardo,Terzino destro,900000.0,Cagliari Calcio,2023
1607,Matteo Prati,Mediano,10000000.0,Cagliari Calcio,2023
1608,Antoine Makoumbou,Mediano,4500000.0,Cagliari Calcio,2023
1609,Ibrahim Sulemana,Mediano,4000000.0,Cagliari Calcio,2023
1610,Nahitan Nández,Centrale,5000000.0,Cagliari Calcio,2023
1611,Alessandro Deiola,Centrale,1900000.0,Cagliari Calcio,2023
1612,Marko Rog,Centrale,1300000.0,Cagliari Calcio,2023
1613,Christos Kourfalidis,Centrale,800000.0,Cagliari Calcio,2023
1614,Nicolas Viola,Centrale,800000.0,Cagliari Calcio,2023
1615,Nunzio Lella,Centrale,750000.0,Cagliari Calcio,2023
1616,Jakub Jankto,Centrocampista di sinistra,1200000.0,Cagliari Calcio,2023
1617,Gianluca Gaetano,Trequartista,6000000.0,Cagliari Calcio,2023
1618,Gaetano Oristanio,Trequartista,4000000.0,Cagliari Calcio,2023
1619,Gastón Pereiro,Trequartista,1000000.0,Cagliari Calcio,2023
1620,Marco Mancosu,Trequartista,400000.0,Cagliari Calcio,2023
1621,Alessandro Vinciguerra,Ala sinistra,200000.0,Cagliari Calcio,2023
1622,Jacopo Desogus,Ala sinistra,200000.0,Cagliari Calcio,2023
1623,Zito Luvumbo,Punta centrale,7500000.0,Cagliari Calcio,2023
1624,Eldor Shomurodov,Punta centrale,5000000.0,Cagliari Calcio,2023
1625,Andrea Petagna,Punta centrale,3800000.0,Cagliari Calcio,2023
1626,Gianluca Lapadula,Punta centrale,1500000.0,Cagliari Calcio,2023
1627,Kingstone Mutandwa,Punta centrale,1000000.0,Cagliari Calcio,2023
1628,Leonardo Pavoletti,Punta centrale,800000.0,Cagliari Calcio,2023
1629,Josep Martínez,Portiere,12000000.0,FC Internazionale Milano,2024
1630,Yann Sommer,Portiere,4000000.0,FC Internazionale Milano,2024
1631,Andrei Radu,Portiere,1500000.0,FC Internazionale Milano,2024
1632,Raffaele Di Gennaro,Portiere,300000.0,FC Internazionale Milano,2024
1633,Alessandro Bastoni,Difensore centrale,75000000.0,FC Internazionale Milano,2024
1634,Benjamin Pavard,Difensore centrale,40000000.0,FC Internazionale Milano,2024
1635,Yann Bisseck,Difensore centrale,30000000.0,FC Internazionale Milano,2024
1636,Stefan de Vrij,Difensore centrale,7000000.0,FC Internazionale Milano,2024
1637,Tomás Palacios,Difensore centrale,6000000.0,FC Internazionale Milano,2024
1638,Francesco Acerbi,Difensore centrale,3000000.0,FC Internazionale Milano,2024
1639,Federico Dimarco,Terzino sinistro,60000000.0,FC Internazionale Milano,2024
1640,Carlos Augusto,Terzino sinistro,22000000.0,FC Internazionale Milano,2024
1641,Denzel Dumfries,Terzino destro,20000000.0,FC Internazionale Milano,2024
1642,Matteo Darmian,Terzino destro,4000000.0,FC Internazionale Milano,2024
1643,Hakan Çalhanoğlu,Mediano,40000000.0,FC Internazionale Milano,2024
1644,Kristjan Asllani,Mediano,18000000.0,FC Internazionale Milano,2024
1645,Nicolò Barella,Centrale,80000000.0,FC Internazionale Milano,2024
1646,Davide Frattesi,Centrale,32000000.0,FC Internazionale Milano,2024
1647,Piotr Zieliński,Centrale,18000000.0,FC Internazionale Milano,2024
1648,Henrikh Mkhitaryan,Centrale,5000000.0,FC Internazionale Milano,2024
1649,Tajon Buchanan,Centrocampista di destra,8000000.0,FC Internazionale Milano,2024
1650,Joaquín Correa,Seconda punta,3000000.0,FC Internazionale Milano,2024
1651,Lautaro Martínez,Punta centrale,100000000.0,FC Internazionale Milano,2024
1652,Marcus Thuram,Punta centrale,75000000.0,FC Internazionale Milano,2024
1653,Mehdi Taremi,Punta centrale,8000000.0,FC Internazionale Milano,2024
1654,Marko Arnautovic,Punta centrale,3500000.0,FC Internazionale Milano,2024
1655,Michele Di Gregorio,Portiere,18000000.0,Juventus FC,2024
1656,Mattia Perin,Portiere,3000000.0,Juventus FC,2024
1657,Carlo Pinsoglio,Portiere,200000.0,Juventus FC,2024
1658,Bremer,Difensore centrale,60000000.0,Juventus FC,2024
1659,Pierre Kalulu,Difensore centrale,26000000.0,Juventus FC,2024
1660,Federico Gatti,Difensore centrale,25000000.0,Juventus FC,2024
1661,Danilo,Difensore centrale,4000000.0,Juventus FC,2024
1662,Andrea Cambiaso,Terzino sinistro,40000000.0,Juventus FC,2024
1663,Juan Cabal,Terzino sinistro,9000000.0,Juventus FC,2024
1664,Jonas Rouhi,Terzino sinistro,2000000.0,Juventus FC,2024
1665,Nicolò Savona,Terzino destro,14000000.0,Juventus FC,2024
1666,Manuel Locatelli,Mediano,28000000.0,Juventus FC,2024
1667,Arthur Melo,Mediano,5000000.0,Juventus FC,2024
1668,Douglas Luiz,Centrale,45000000.0,Juventus FC,2024
1669,Khéphren Thuram,Centrale,35000000.0,Juventus FC,2024
1670,Weston McKennie,Centrale,24000000.0,Juventus FC,2024
1671,Nicolò Fagioli,Centrale,20000000.0,Juventus FC,2024
1672,Teun Koopmeiners,Trequartista,50000000.0,Juventus FC,2024
1673,Vasilije Adžić,Trequartista,2000000.0,Juventus FC,2024
1674,Kenan Yıldız,Ala sinistra,45000000.0,Juventus FC,2024
1675,Samuel Mbangula,Ala sinistra,8000000.0,Juventus FC,2024
1676,Francisco Conceição,Ala destra,36000000.0,Juventus FC,2024
1677,Nico González,Ala destra,35000000.0,Juventus FC,2024
1678,Timothy Weah,Ala destra,17000000.0,Juventus FC,2024
1679,Dušan Vlahović,Punta centrale,60000000.0,Juventus FC,2024
1680,Arkadiusz Milik,Punta centrale,4000000.0,Juventus FC,2024
1681,Mike Maignan,Portiere,35000000.0,AC Milan,2024
1682,Marco Sportiello,Portiere,1500000.0,AC Milan,2024
1683,Lorenzo Torriani,Portiere,500000.0,AC Milan,2024
1684,Fikayo Tomori,Difensore centrale,22000000.0,AC Milan,2024
1685,Malick Thiaw,Difensore centrale,20000000.0,AC Milan,2024
1686,Matteo Gabbia,Difensore centrale,20000000.0,AC Milan,2024
1687,Strahinja Pavlović,Difensore centrale,17000000.0,AC Milan,2024
1688,Theo Hernández,Terzino sinistro,50000000.0,AC Milan,2024
1689,Emerson Royal,Terzino destro,14000000.0,AC Milan,2024
1690,Davide Calabria,Terzino destro,7500000.0,AC Milan,2024
1691,Álex Jiménez,Terzino destro,5000000.0,AC Milan,2024
1692,Filippo Terracciano,Terzino destro,4500000.0,AC Milan,2024
1693,Alessandro Florenzi,Terzino destro,1500000.0,AC Milan,2024
1694,Youssouf Fofana,Mediano,30000000.0,AC Milan,2024
1695,Ismaël Bennacer,Mediano,14000000.0,AC Milan,2024
1696,Tijjani Reijnders,Centrale,50000000.0,AC Milan,2024
1697,Yunus Musah,Centrale,22000000.0,AC Milan,2024
1698,Ruben Loftus-Cheek,Centrale,20000000.0,AC Milan,2024
1699,Kevin Zeroli,Centrale,3500000.0,AC Milan,2024
1700,Rafael Leão,Ala sinistra,75000000.0,AC Milan,2024
1701,Noah Okafor,Ala sinistra,15000000.0,AC Milan,2024
1702,Christian Pulisic,Ala destra,50000000.0,AC Milan,2024
1703,Samuel Chukwueze,Ala destra,18000000.0,AC Milan,2024
1704,Tammy Abraham,Punta centrale,20000000.0,AC Milan,2024
1705,Álvaro Morata,Punta centrale,13000000.0,AC Milan,2024
1706,Luka Jović,Punta centrale,4000000.0,AC Milan,2024
1707,Marco Carnesecchi,Portiere,20000000.0,Atalanta BC,2024
1708,Rui Patrício,Portiere,1000000.0,Atalanta BC,2024
1709,Francesco Rossi,Portiere,100000.0,Atalanta BC,2024
1710,Giorgio Scalvini,Difensore centrale,45000000.0,Atalanta BC,2024
1711,Odilon Kossounou,Difensore centrale,30000000.0,Atalanta BC,2024
1712,Isak Hien,Difensore centrale,30000000.0,Atalanta BC,2024
1713,Sead Kolasinac,Difensore centrale,10000000.0,Atalanta BC,2024
1714,Berat Djimsiti,Difensore centrale,8000000.0,Atalanta BC,2024
1715,Rafael Tolói,Difensore centrale,1500000.0,Atalanta BC,2024
1716,Marten de Roon,Mediano,7000000.0,Atalanta BC,2024
1717,Ibrahim Sulemana,Mediano,6000000.0,Atalanta BC,2024
1718,Éderson,Centrale,50000000.0,Atalanta BC,2024
1719,Lazar Samardžić,Centrale,20000000.0,Atalanta BC,2024
1720,Mario Pasalic,Centrale,13000000.0,Atalanta BC,2024
1721,Marco Brescianini,Centrale,8000000.0,Atalanta BC,2024
1722,Raoul Bellanova,Centrocampista di destra,22000000.0,Atalanta BC,2024
1723,Davide Zappacosta,Centrocampista di destra,6000000.0,Atalanta BC,2024
1724,Marco Palestra,Centrocampista di destra,3000000.0,Atalanta BC,2024
1725,Juan Cuadrado,Centrocampista di destra,1000000.0,Atalanta BC,2024
1726,Matteo Ruggeri,Centrocampista di sinistra,20000000.0,Atalanta BC,2024
1727,Charles De Ketelaere,Trequartista,38000000.0,Atalanta BC,2024
1728,Nicolò Zaniolo,Trequartista,18000000.0,Atalanta BC,2024
1729,Ademola Lookman,Seconda punta,55000000.0,Atalanta BC,2024
1730,Mateo Retegui,Punta centrale,35000000.0,Atalanta BC,2024
1731,Gianluca Scamacca,Punta centrale,30000000.0,Atalanta BC,2024
1732,Alex Meret,Portiere,12000000.0,SSC Napoli,2024
1733,Elia Caprile,Portiere,6000000.0,SSC Napoli,2024
1734,Nikita Contini,Portiere,400000.0,SSC Napoli,2024
1735,Claudio Turi,Portiere,150000.0,SSC Napoli,2024
1736,Alessandro Buongiorno,Difensore centrale,45000000.0,SSC Napoli,2024
1737,Amir Rrahmani,Difensore centrale,12000000.0,SSC Napoli,2024
1738,Rafa Marín,Difensore centrale,9000000.0,SSC Napoli,2024
1739,Juan Jesus,Difensore centrale,1500000.0,SSC Napoli,2024
1740,Mathías Olivera,Terzino sinistro,18000000.0,SSC Napoli,2024
1741,Leonardo Spinazzola,Terzino sinistro,2500000.0,SSC Napoli,2024
1742,Giovanni Di Lorenzo,Terzino destro,15000000.0,SSC Napoli,2024
1743,Pasquale Mazzocchi,Terzino destro,3000000.0,SSC Napoli,2024
1744,Stanislav Lobotka,Mediano,28000000.0,SSC Napoli,2024
1745,Billy Gilmour,Mediano,16000000.0,SSC Napoli,2024
1746,Scott McTominay,Centrale,40000000.0,SSC Napoli,2024
1747,Frank Anguissa,Centrale,27000000.0,SSC Napoli,2024
1748,Michael Folorunsho,Centrale,7000000.0,SSC Napoli,2024
1749,Khvicha Kvaratskhelia,Ala sinistra,85000000.0,SSC Napoli,2024
1750,Alessio Zerbin,Ala sinistra,3500000.0,SSC Napoli,2024
1751,David Neres,Ala destra,28000000.0,SSC Napoli,2024
1752,Cyril Ngonge,Ala destra,12000000.0,SSC Napoli,2024
1753,Matteo Politano,Ala destra,10000000.0,SSC Napoli,2024
1754,Giacomo Raspadori,Seconda punta,15000000.0,SSC Napoli,2024
1755,Romelu Lukaku,Punta centrale,25000000.0,SSC Napoli,2024
1756,Giovanni Simeone,Punta centrale,10000000.0,SSC Napoli,2024
1757,Mile Svilar,Portiere,14000000.0,AS Roma,2024
1758,Mathew Ryan,Portiere,2500000.0,AS Roma,2024
1759,Renato Marin,Portiere,500000.0,AS Roma,2024
1760,Evan Ndicka,Difensore centrale,25000000.0,AS Roma,2024
1761,Gianluca Mancini,Difensore centrale,18000000.0,AS Roma,2024
1762,Mario Hermoso,Difensore centrale,10000000.0,AS Roma,2024
1763,Mats Hummels,Difensore centrale,3500000.0,AS Roma,2024
1764,Angeliño,Terzino sinistro,8000000.0,AS Roma,2024
1765,Samuel Dahl,Terzino sinistro,4000000.0,AS Roma,2024
1766,Zeki Çelik,Terzino destro,5000000.0,AS Roma,2024
1767,Saud Abdulhamid,Terzino destro,4000000.0,AS Roma,2024
1768,Buba Sangaré,Terzino destro,1000000.0,AS Roma,2024
1769,Bryan Cristante,Mediano,12000000.0,AS Roma,2024
1770,Leandro Paredes,Mediano,5000000.0,AS Roma,2024
1771,Manu Koné,Centrale,26000000.0,AS Roma,2024
1772,Enzo Le Fée,Centrale,18000000.0,AS Roma,2024
1773,Niccolò Pisilli,Centrale,12000000.0,AS Roma,2024
1774,Nicola Zalewski,Centrocampista di sinistra,10000000.0,AS Roma,2024
1775,Lorenzo Pellegrini,Trequartista,14000000.0,AS Roma,2024
1776,Tommaso Baldanzi,Trequartista,14000000.0,AS Roma,2024
1777,Stephan El Shaarawy,Ala sinistra,5000000.0,AS Roma,2024
1778,Matías Soulé,Ala destra,22000000.0,AS Roma,2024
1779,Alexis Saelemaekers,Ala destra,12000000.0,AS Roma,2024
1780,Paulo Dybala,Seconda punta,8000000.0,AS Roma,2024
1781,Artem Dovbyk,Punta centrale,30000000.0,AS Roma,2024
1782,Eldor Shomurodov,Punta centrale,4000000.0,AS Roma,2024
1783,David de Gea,Portiere,5000000.0,ACF Fiorentina,2024
1784,Tommaso Martinelli,Portiere,1800000.0,ACF Fiorentina,2024
1785,Pietro Terracciano,Portiere,1500000.0,ACF Fiorentina,2024
1786,Oliver Christensen,Portiere,1500000.0,ACF Fiorentina,2024
1787,Pietro Comuzzo,Difensore centrale,15000000.0,ACF Fiorentina,2024
1788,Luca Ranieri,Difensore centrale,12000000.0,ACF Fiorentina,2024
1789,Marin Pongračić,Difensore centrale,10000000.0,ACF Fiorentina,2024
1790,Lucas Martínez Quarta,Difensore centrale,10000000.0,ACF Fiorentina,2024
1791,Nicolás Valentini,Difensore centrale,4500000.0,ACF Fiorentina,2024
1792,Matías Moreno,Difensore centrale,4000000.0,ACF Fiorentina,2024
1793,Robin Gosens,Terzino sinistro,8000000.0,ACF Fiorentina,2024
1794,Fabiano Parisi,Terzino sinistro,5000000.0,ACF Fiorentina,2024
1795,Cristiano Biraghi,Terzino sinistro,2000000.0,ACF Fiorentina,2024
1796,Dodô,Terzino destro,22000000.0,ACF Fiorentina,2024
1797,Michael Kayode,Terzino destro,18000000.0,ACF Fiorentina,2024
1798,Yacine Adli,Mediano,15000000.0,ACF Fiorentina,2024
1799,Rolando Mandragora,Mediano,8000000.0,ACF Fiorentina,2024
1800,Danilo Cataldi,Mediano,4000000.0,ACF Fiorentina,2024
1801,Edoardo Bove,Centrale,14000000.0,ACF Fiorentina,2024
1802,Amir Richardson,Centrale,9000000.0,ACF Fiorentina,2024
1803,Lucas Beltrán,Trequartista,18000000.0,ACF Fiorentina,2024
1804,Andrea Colpani,Trequartista,16000000.0,ACF Fiorentina,2024
1805,Christian Kouamé,Ala sinistra,7500000.0,ACF Fiorentina,2024
1806,Riccardo Sottil,Ala sinistra,6000000.0,ACF Fiorentina,2024
1807,Jonathan Ikoné,Ala destra,8000000.0,ACF Fiorentina,2024
1808,Albert Gudmundsson,Seconda punta,28000000.0,ACF Fiorentina,2024
1809,Moise Kean,Punta centrale,30000000.0,ACF Fiorentina,2024
1810,Lukasz Skorupski,Portiere,2500000.0,Bologna FC 1909,2024
1811,Federico Ravaglia,Portiere,1000000.0,Bologna FC 1909,2024
1812,Nicola Bagnolini,Portiere,200000.0,Bologna FC 1909,2024
1813,Sam Beukema,Difensore centrale,22000000.0,Bologna FC 1909,2024
1814,Jhon Lucumí,Difensore centrale,18000000.0,Bologna FC 1909,2024
1815,Nicolò Casale,Difensore centrale,7000000.0,Bologna FC 1909,2024
1816,Martin Erlić,Difensore centrale,5000000.0,Bologna FC 1909,2024
1817,Joaquín Sosa,Difensore centrale,1200000.0,Bologna FC 1909,2024
1818,Juan Miranda,Terzino sinistro,11000000.0,Bologna FC 1909,2024
1819,Tommaso Corazza,Terzino sinistro,1000000.0,Bologna FC 1909,2024
1820,Charalampos Lykogiannis,Terzino sinistro,1000000.0,Bologna FC 1909,2024
1821,Stefan Posch,Terzino destro,10000000.0,Bologna FC 1909,2024
1822,Emil Holm,Terzino destro,7000000.0,Bologna FC 1909,2024
1823,Lorenzo De Silvestri,Terzino destro,400000.0,Bologna FC 1909,2024
1824,Nikola Moro,Mediano,5000000.0,Bologna FC 1909,2024
1825,Oussama El Azzouzi,Mediano,2000000.0,Bologna FC 1909,2024
1826,Tommaso Pobega,Centrale,10000000.0,Bologna FC 1909,2024
1827,Michel Aebischer,Centrale,10000000.0,Bologna FC 1909,2024
1828,Kacper Urbanski,Centrale,7000000.0,Bologna FC 1909,2024
1829,Remo Freuler,Centrale,6500000.0,Bologna FC 1909,2024
1830,Niklas Pyyhtiä,Centrale,1000000.0,Bologna FC 1909,2024
1831,Andri Fannar Baldursson,Centrale,900000.0,Bologna FC 1909,2024
1832,Lewis Ferguson,Trequartista,22000000.0,Bologna FC 1909,2024
1833,Giovanni Fabbian,Trequartista,13000000.0,Bologna FC 1909,2024
1834,Samuel Iling-Junior,Ala sinistra,11000000.0,Bologna FC 1909,2024
1835,Benja Domínguez,Ala sinistra,6000000.0,Bologna FC 1909,2024
1836,Dan Ndoye,Ala destra,25000000.0,Bologna FC 1909,2024
1837,Riccardo Orsolini,Ala destra,16000000.0,Bologna FC 1909,2024
1838,Nicolò Cambiaghi,Seconda punta,7000000.0,Bologna FC 1909,2024
1839,Santiago Castro,Punta centrale,25000000.0,Bologna FC 1909,2024
1840,Thijs Dallinga,Punta centrale,12000000.0,Bologna FC 1909,2024
1841,Jens Odgaard,Punta centrale,7000000.0,Bologna FC 1909,2024
1842,Ivan Provedel,Portiere,14000000.0,SS Lazio,2024
1843,Christos Mandas,Portiere,5000000.0,SS Lazio,2024
1844,Davide Renzetti,Portiere,100000.0,SS Lazio,2024
1845,Alessio Furlanetto,Portiere,50000.0,SS Lazio,2024
1846,Mario Gila,Difensore centrale,28000000.0,SS Lazio,2024
1847,Alessio Romagnoli,Difensore centrale,12000000.0,SS Lazio,2024
1848,Samuel Gigot,Difensore centrale,4000000.0,SS Lazio,2024
1849,Patric,Difensore centrale,4000000.0,SS Lazio,2024
1850,Filipe Bordon,Difensore centrale,500000.0,SS Lazio,2024
1851,Nuno Tavares,Terzino sinistro,25000000.0,SS Lazio,2024
1852,Luca Pellegrini,Terzino sinistro,3500000.0,SS Lazio,2024
1853,Adam Marusic,Terzino destro,4000000.0,SS Lazio,2024
1854,Elseid Hysaj,Terzino destro,2000000.0,SS Lazio,2024
1855,Nicolò Rovella,Mediano,25000000.0,SS Lazio,2024
1856,Mattéo Guendouzi,Centrale,32000000.0,SS Lazio,2024
1857,Gaetano Castrovilli,Centrale,5000000.0,SS Lazio,2024
1858,Matías Vecino,Centrale,2500000.0,SS Lazio,2024
1859,Toma Bašić,Centrale,1000000.0,SS Lazio,2024
1860,Manuel Lazzari,Centrocampista di destra,4000000.0,SS Lazio,2024
1861,Fisayo Dele-Bashiru,Trequartista,6000000.0,SS Lazio,2024
1862,Cristo Muñoz,Trequartista,250000.0,SS Lazio,2024
1863,André Anderson,Trequartista,200000.0,SS Lazio,2024
1864,Mattia Zaccagni,Ala sinistra,20000000.0,SS Lazio,2024
1865,Gustav Isaksen,Ala destra,15000000.0,SS Lazio,2024
1866,Tijjani Noslin,Ala destra,12000000.0,SS Lazio,2024
1867,Loum Tchaouna,Ala destra,10000000.0,SS Lazio,2024
1868,Pedro,Ala destra,1000000.0,SS Lazio,2024
1869,Taty Castellanos,Punta centrale,20000000.0,SS Lazio,2024
1870,Boulaye Dia,Punta centrale,15000000.0,SS Lazio,2024
1871,Vanja Milinković-Savić,Portiere,8000000.0,Torino FC,2024
1872,Alberto Paleari,Portiere,500000.0,Torino FC,2024
1873,Antonio Donnarumma,Portiere,300000.0,Torino FC,2024
1874,Perr Schuurs,Difensore centrale,15000000.0,Torino FC,2024
1875,Saúl Coco,Difensore centrale,14000000.0,Torino FC,2024
1876,Sebastian Walukiewicz,Difensore centrale,5000000.0,Torino FC,2024
1877,Guillermo Maripán,Difensore centrale,4000000.0,Torino FC,2024
1878,Adam Masina,Difensore centrale,1500000.0,Torino FC,2024
1879,Côme Bianay Balcot,Difensore centrale,200000.0,Torino FC,2024
1880,Mërgim Vojvoda,Terzino destro,3000000.0,Torino FC,2024
1881,Samuele Ricci,Mediano,28000000.0,Torino FC,2024
1882,Adrien Tamèze,Mediano,3500000.0,Torino FC,2024
1883,Ivan Ilić,Centrale,18000000.0,Torino FC,2024
1884,Gvidas Gineitis,Centrale,4000000.0,Torino FC,2024
1885,Karol Linetty,Centrale,3500000.0,Torino FC,2024
1886,Emirhan İlkhan,Centrale,2500000.0,Torino FC,2024
1887,Aaron Ciammaglichella,Centrale,1000000.0,Torino FC,2024
1888,Marcus Pedersen,Centrocampista di destra,4500000.0,Torino FC,2024
1889,Ali Dembélé,Centrocampista di destra,800000.0,Torino FC,2024
1890,Brian Bayeye,Centrocampista di destra,400000.0,Torino FC,2024
1891,Borna Sosa,Centrocampista di sinistra,6000000.0,Torino FC,2024
1892,Valentino Lazaro,Centrocampista di sinistra,3500000.0,Torino FC,2024
1893,Nikola Vlašić,Trequartista,7000000.0,Torino FC,2024
1894,Alieu Njie,Ala sinistra,2500000.0,Torino FC,2024
1895,Yann Karamoh,Ala sinistra,1800000.0,Torino FC,2024
1896,Zanos Savva,Ala destra,1000000.0,Torino FC,2024
1897,Ché Adams,Punta centrale,15000000.0,Torino FC,2024
1898,Antonio Sanabria,Punta centrale,6000000.0,Torino FC,2024
1899,Duván Zapata,Punta centrale,4000000.0,Torino FC,2024
1900,Maduka Okoye,Portiere,7500000.0,Udinese Calcio,2024
1901,Răzvan Sava,Portiere,2000000.0,Udinese Calcio,2024
1902,Daniele Padelli,Portiere,150000.0,Udinese Calcio,2024
1903,Edoardo Piana,Portiere,50000.0,Udinese Calcio,2024
1904,Jaka Bijol,Difensore centrale,18000000.0,Udinese Calcio,2024
1905,Oumar Solet,Difensore centrale,8000000.0,Udinese Calcio,2024
1906,Isaak Touré,Difensore centrale,8000000.0,Udinese Calcio,2024
1907,Thomas Kristensen,Difensore centrale,4500000.0,Udinese Calcio,2024
1908,Lautaro Giannetti,Difensore centrale,2500000.0,Udinese Calcio,2024
1909,Enzo Ebosse,Difensore centrale,2000000.0,Udinese Calcio,2024
1910,Matteo Palma,Difensore centrale,1000000.0,Udinese Calcio,2024
1911,Christian Kabasele,Difensore centrale,1000000.0,Udinese Calcio,2024
1912,James Abankwah,Difensore centrale,800000.0,Udinese Calcio,2024
1913,Axel Guessand,Difensore centrale,500000.0,Udinese Calcio,2024
1914,Jordan Zemura,Terzino sinistro,5000000.0,Udinese Calcio,2024
1915,Hassane Kamara,Terzino sinistro,3500000.0,Udinese Calcio,2024
1916,Kingsley Ehizibue,Terzino destro,3000000.0,Udinese Calcio,2024
1917,Jesper Karlström,Mediano,2500000.0,Udinese Calcio,2024
1918,Arthur Atta,Mediano,1000000.0,Udinese Calcio,2024
1919,Sandi Lovrić,Centrale,8000000.0,Udinese Calcio,2024
1920,Martín Payero,Centrale,4500000.0,Udinese Calcio,2024
1921,Oier Zarraga,Centrale,2000000.0,Udinese Calcio,2024
1922,Rui Modesto,Centrocampista di destra,1800000.0,Udinese Calcio,2024
1923,Simone Pafundi,Trequartista,6000000.0,Udinese Calcio,2024
1924,Jurgen Ekkelenkamp,Trequartista,5500000.0,Udinese Calcio,2024
1925,David Pejičić,Trequartista,1000000.0,Udinese Calcio,2024
1926,Florian Thauvin,Ala destra,5000000.0,Udinese Calcio,2024
1927,Lorenzo Lucca,Punta centrale,18000000.0,Udinese Calcio,2024
1928,Brenner,Punta centrale,8000000.0,Udinese Calcio,2024
1929,Damián Pizarro,Punta centrale,6500000.0,Udinese Calcio,2024
1930,Keinan Davis,Punta centrale,4000000.0,Udinese Calcio,2024
1931,Alexis Sánchez,Punta centrale,2000000.0,Udinese Calcio,2024
1932,Iker Bravo,Punta centrale,1500000.0,Udinese Calcio,2024
1933,Gerard Deulofeu,Punta centrale,1000000.0,Udinese Calcio,2024
1934,Pierluigi Gollini,Portiere,2500000.0,Genoa CFC,2024
1935,Nicola Leali,Portiere,800000.0,Genoa CFC,2024
1936,Franz Stolz,Portiere,200000.0,Genoa CFC,2024
1937,Daniele Sommariva,Portiere,100000.0,Genoa CFC,2024
1938,Koni De Winter,Difensore centrale,12000000.0,Genoa CFC,2024
1939,Johan Vásquez,Difensore centrale,10000000.0,Genoa CFC,2024
1940,Alan Matturro,Difensore centrale,8000000.0,Genoa CFC,2024
1941,Mattia Bani,Difensore centrale,2000000.0,Genoa CFC,2024
1942,Alessandro Vogliacco,Difensore centrale,2000000.0,Genoa CFC,2024
1943,Alessandro Marcandalli,Difensore centrale,2000000.0,Genoa CFC,2024
1944,Aarón Martín,Terzino sinistro,5000000.0,Genoa CFC,2024
1945,Honest Ahanor,Terzino sinistro,3000000.0,Genoa CFC,2024
1946,Alessandro Zanoli,Terzino destro,6000000.0,Genoa CFC,2024
1947,Brooke Norton-Cuffy,Terzino destro,4500000.0,Genoa CFC,2024
1948,Stefano Sabelli,Terzino destro,1500000.0,Genoa CFC,2024
1949,Emil Bohinen,Mediano,1800000.0,Genoa CFC,2024
1950,Lior Kasa,Mediano,1000000.0,Genoa CFC,2024
1951,Milan Badelj,Mediano,800000.0,Genoa CFC,2024
1952,Morten Frendrup,Centrale,20000000.0,Genoa CFC,2024
1953,Fabio Miretti,Centrale,12000000.0,Genoa CFC,2024
