season;matchweek;home_team;away_team;goal_result;scorer;minute
2021;16;Bologna;Fiorentina;2:3;Aaron Hickey;83
2021;16;Spezia;Sassuolo;1:0;Rey Manaj;35
2021;16;Spezia;Sassuolo;2:0;Emmanuel Gyasi;47
2021;16;Spezia;Sassuolo;2:1;Giacomo Raspadori;66
2021;16;Spezia;Sassuolo;2:2;Giacomo Raspadori;79
2021;16;Venezia;Verona;1:0;Pietro Ceccaroni;12
2021;16;Venezia;Verona;2:0;Domen Crnigoj;19
2021;16;Venezia;Verona;3:0;Thomas Henry;28
2021;16;Venezia;Verona;3:2;Gianluca Caprari;65
2021;16;Venezia;Verona;3:3;Giovanni Simeone;67
2021;16;Venezia;Verona;3:4;Giovanni Simeone;85
2021;16;Sampdoria;Lazio;0:1;Sergej Milinković-Savić;7
2021;16;Sampdoria;Lazio;0:2;Ciro Immobile;17
2021;16;Sampdoria;Lazio;0:3;Ciro Immobile;37
2021;16;Sampdoria;Lazio;1:3;Manolo Gabbiadini;89
2021;16;Juventus;Genoa;1:0;Juan Cuadrado;9
2021;16;Juventus;Genoa;2:0;Paulo Dybala;82
2021;16;Empoli;Udinese;0:1;Gerard Deulofeu;22
2021;16;Empoli;Udinese;1:1;Petar Stojanović;49
2021;16;Empoli;Udinese;2:1;Nedim Bajrami;59
2021;16;Empoli;Udinese;3:1;Andrea Pinamonti;78
2021;16;Cagliari;Torino;1:1;João Pedro;53
2021;17;Genoa;Sampdoria;0:1;Manolo Gabbiadini;7
2021;17;Genoa;Sampdoria;0:2;Francesco Caputo;49
2021;17;Genoa;Sampdoria;1:3;Mattia Destro;78
2021;17;Fiorentina;Salernitana;1:0;Giacomo Bonaventura;31
2021;17;Fiorentina;Salernitana;2:0;Dušan Vlahović;51
2021;17;Fiorentina;Salernitana;3:0;Dušan Vlahović;84
2021;17;Fiorentina;Salernitana;4:0;Youssef Maleh;90
2021;17;Venezia;Juventus;0:1;Álvaro Morata;32
2021;17;Venezia;Juventus;1:1;Mattia Aramu;55
2021;17;Udinese;Milan;1:0;Beto;17
2021;17;Udinese;Milan;1:1;Zlatan Ibrahimović;90
2021;17;Torino;Bologna;1:0;Antonio Sanabria;24
2021;17;Torino;Bologna;2:1;Riccardo Orsolini;79
2021;17;Verona;Atalanta;1:0;Giovanni Simeone;22
2021;17;Verona;Atalanta;1:1;Aleksey Miranchuk;37
2021;17;Verona;Atalanta;1:2;Teun Koopmeiners;62
2021;17;Napoli;Empoli;0:1;Patrick Cutrone;70
2021;17;Sassuolo;Lazio;0:1;Mattia Zaccagni;6
2021;17;Sassuolo;Lazio;1:1;Domenico Berardi;63
2021;17;Sassuolo;Lazio;2:1;Giacomo Raspadori;69
2021;17;Inter;Cagliari;1:0;Lautaro Martínez;29
2021;17;Inter;Cagliari;2:0;Alexis Sánchez;50
2021;17;Inter;Cagliari;3:0;Hakan Çalhanoğlu;66
2021;17;Inter;Cagliari;4:0;Lautaro Martínez;68
2021;17;Roma;Spezia;1:0;Chris Smalling;6
2021;17;Roma;Spezia;2:0;Roger Ibañez;56
2021;18;Lazio;Genoa;1:0;Pedro;36
2021;18;Lazio;Genoa;2:0;Francesco Acerbi;75
2021;18;Lazio;Genoa;3:0;Mattia Zaccagni;81
2021;18;Lazio;Genoa;3:1;Filippo Melegoni;86
2021;18;Salernitana;Inter;0:1;Ivan Perišić;11
2021;18;Salernitana;Inter;0:2;Denzel Dumfries;33
2021;18;Salernitana;Inter;0:3;Alexis Sánchez;51
2021;18;Salernitana;Inter;0:4;Lautaro Martínez;77
2021;18;Salernitana;Inter;0:5;Roberto Gagliardini;87
2021;18;Atalanta;Roma;0:1;Tammy Abraham;1
2021;18;Atalanta;Roma;0:2;Nicolò Zaniolo;27
2021;18;Atalanta;Roma;1:3;Chris Smalling;72
2021;18;Atalanta;Roma;1:4;Tammy Abraham;82
2021;18;Bologna;Juventus;0:1;Álvaro Morata;6
2021;18;Bologna;Juventus;0:2;Juan Cuadrado;69
2021;18;Cagliari;Udinese;0:1;Jean-Victor Makengo;4
2021;18;Cagliari;Udinese;0:2;Gerard Deulofeu;45
2021;18;Cagliari;Udinese;0:3;Nahuel Molina;50
2021;18;Cagliari;Udinese;0:4;Gerard Deulofeu;69
2021;18;Fiorentina;Sassuolo;0:1;Gianluca Scamacca;32
2021;18;Fiorentina;Sassuolo;0:2;Davide Frattesi;37
2021;18;Fiorentina;Sassuolo;1:2;Dušan Vlahović;51
2021;18;Fiorentina;Sassuolo;2:2;Lucas Torreira;61
2021;18;Sampdoria;Venezia;1:0;Manolo Gabbiadini;1
2021;18;Sampdoria;Venezia;1:1;Thomas Henry;87
2021;18;Torino;Verona;1:0;Tommaso Pobega;26
2021;18;Milan;Napoli;0:1;Eljif Elmas;5
2021;19;Juventus;Cagliari;1:0;Moise Kean;40
2021;19;Juventus;Cagliari;2:0;Federico Bernardeschi;83
2021;19;Venezia;Lazio;0:1;Pedro;3
2021;19;Venezia;Lazio;1:1;Francesco Forte;30
2021;19;Venezia;Lazio;1:2;Francesco Acerbi;48
2021;19;Venezia;Lazio;1:3;Luis Alberto;90
2021;19;Sassuolo;Bologna;0:1;Riccardo Orsolini;36
2021;19;Sassuolo;Bologna;0:2;Aaron Hickey;44
2021;19;Sassuolo;Bologna;0:3;Federico Santander;90
2021;19;Inter;Torino;1:0;Denzel Dumfries;30
2021;19;Roma;Sampdoria;1:0;Eldor Shomurodov;72
2021;19;Roma;Sampdoria;1:1;Manolo Gabbiadini;80
2021;19;Verona;Fiorentina;1:0;Kevin Lasagna;17
2021;19;Verona;Fiorentina;1:1;Gaetano Castrovilli;81
2021;19;Empoli;Milan;0:1;Franck Kessié;12
2021;19;Empoli;Milan;1:1;Nedim Bajrami;18
2021;19;Empoli;Milan;1:2;Franck Kessié;42
2021;19;Empoli;Milan;1:3;Alessandro Florenzi;62
2021;19;Empoli;Milan;1:4;Theo Hernández;69
2021;19;Empoli;Milan;2:4;Andrea Pinamonti;84
2021;19;Udinese;Salernitana;0:1;Simone Verdi;90
2021;20;Sampdoria;Cagliari;1:0;Manolo Gabbiadini;18
2021;20;Sampdoria;Cagliari;1:1;Alessandro Deiola;55
2021;20;Sampdoria;Cagliari;1:2;Leonardo Pavoletti;71
2021;20;Lazio;Empoli;0:1;Nedim Bajrami;6
2021;20;Lazio;Empoli;0:2;Szymon Żurkowski;8
2021;20;Lazio;Empoli;1:2;Ciro Immobile;14
2021;20;Lazio;Empoli;2:2;Sergej Milinković-Savić;66
2021;20;Lazio;Empoli;2:3;Federico Di Francesco;75
2021;20;Lazio;Empoli;3:3;Sergej Milinković-Savić;90
2021;20;Spezia;Verona;0:1;Gianluca Caprari;59
2021;20;Spezia;Verona;0:2;Gianluca Caprari;70
2021;20;Spezia;Verona;1:2;Martin Erlić;85
2021;20;Sassuolo;Genoa;0:1;Mattia Destro;7
2021;20;Sassuolo;Genoa;1:1;Domenico Berardi;55
2021;20;Milan;Roma;1:0;Olivier Giroud;8
2021;20;Milan;Roma;2:0;Junior Messias;17
2021;20;Milan;Roma;2:1;Tammy Abraham;40
2021;20;Milan;Roma;3:1;Rafael Leão;82
2021;20;Juventus;Napoli;0:1;Dries Mertens;23
2021;20;Juventus;Napoli;1:1;Federico Chiesa;54
2021;20;Fiorentina;Udinese;0:1;Pablo Marí;12
2021;20;Fiorentina;Udinese;0:2;Gerard Deulofeu;36
2021;20;Fiorentina;Udinese;0:3;Walace;90
2021;20;Fiorentina;Udinese;0:4;Destiny Udogie;90
2021;20;Atalanta;Torino;0:1;Antonio Sanabria;4
2021;20;Atalanta;Torino;1:1;Luis Muriel;17
2021;20;Atalanta;Torino;2:1;Marten de Roon;23
2021;20;Atalanta;Torino;2:2;Saša Lukić;36
2021;20;Atalanta;Torino;2:3;Saša Lukić;63
2021;20;Atalanta;Torino;3:4;Mario Pasalic;78
2021;20;Atalanta;Torino;4:4;Luis Muriel;84
2021;20;Bologna;Inter;0:1;Ivan Perišić;3
2021;20;Bologna;Inter;1:1;Marko Arnautovic;28
2021;20;Bologna;Inter;2:1;Nicola Sansone;81
2021;20;Salernitana;Venezia;1:0;Federico Bonazzoli;7
2021;20;Salernitana;Venezia;1:1;Thomas Henry;58
2021;20;Salernitana;Venezia;2:1;Simone Verdi;67
2021;21;Venezia;Milan;0:1;Zlatan Ibrahimović;2
2021;21;Venezia;Milan;0:2;Theo Hernández;48
2021;21;Venezia;Milan;0:3;Theo Hernández;59
2021;21;Empoli;Sassuolo;0:1;Domenico Berardi;13
2021;21;Empoli;Sassuolo;1:1;Liam Henderson;16
2021;21;Empoli;Sassuolo;1:2;Giacomo Raspadori;24
2021;21;Empoli;Sassuolo;1:3;Gianluca Scamacca;67
2021;21;Empoli;Sassuolo;1:4;Giacomo Raspadori;71
2021;21;Empoli;Sassuolo;1:5;Gianluca Scamacca;90
2021;21;Napoli;Sampdoria;1:0;Andrea Petagna;43
2021;21;Udinese;Atalanta;0:1;Mario Pasalic;17
2021;21;Udinese;Atalanta;0:2;Luis Muriel;22
2021;21;Udinese;Atalanta;0:3;Ruslan Malinovskyi;43
2021;21;Udinese;Atalanta;1:4;Luis Muriel;76
2021;21;Udinese;Atalanta;2:4;Beto;88
2021;21;Udinese;Atalanta;2:5;Joakim Maehle;89
2021;21;Udinese;Atalanta;2:6;Matteo Pessina;90
2021;21;Genoa;Spezia;0:1;Simone Bastoni;14
2021;21;Roma;Juventus;1:0;Tammy Abraham;11
2021;21;Roma;Juventus;1:1;Paulo Dybala;18
2021;21;Roma;Juventus;2:1;Henrikh Mkhitaryan;48
2021;21;Roma;Juventus;3:1;Lorenzo Pellegrini;53
2021;21;Roma;Juventus;3:2;Manuel Locatelli;70
2021;21;Roma;Juventus;3:3;Dejan Kulusevski;72
2021;21;Roma;Juventus;3:4;Mattia De Sciglio;77
2021;21;Verona;Salernitana;0:1;Milan Djuric;29
2021;21;Verona;Salernitana;1:1;Darko Lazović;63
2021;21;Verona;Salernitana;1:2;Grigoris Kastanos;70
2021;21;Inter;Lazio;1:0;Alessandro Bastoni;30
2021;21;Inter;Lazio;1:1;Ciro Immobile;35
2021;21;Inter;Lazio;2:1;Milan Škriniar;67
2021;21;Torino;Fiorentina;1:0;Wilfried Singo;19
2021;21;Torino;Fiorentina;2:0;Josip Brekalo;23
2021;21;Torino;Fiorentina;3:0;Josip Brekalo;31
2021;21;Torino;Fiorentina;4:0;Antonio Sanabria;58
2021;21;Cagliari;Bologna;0:1;Riccardo Orsolini;54
2021;21;Cagliari;Bologna;1:1;Leonardo Pavoletti;71
2021;21;Cagliari;Bologna;2:1;Gastón Pereiro;90
2021;22;Sampdoria;Torino;1:0;Francesco Caputo;18
2021;22;Sampdoria;Torino;1:1;Wilfried Singo;27
2021;22;Sampdoria;Torino;1:2;Dennis Praet;67
2021;22;Salernitana;Lazio;0:1;Ciro Immobile;7
2021;22;Salernitana;Lazio;0:2;Ciro Immobile;10
2021;22;Salernitana;Lazio;0:3;Manuel Lazzari;66
2021;22;Juventus;Udinese;1:0;Paulo Dybala;19
2021;22;Juventus;Udinese;2:0;Weston McKennie;79
2021;22;Sassuolo;Verona;0:1;Gianluca Caprari;37
2021;22;Sassuolo;Verona;0:2;Antonín Barák;44
2021;22;Sassuolo;Verona;1:2;Gianluca Scamacca;54
2021;22;Sassuolo;Verona;1:3;Antonín Barák;57
2021;22;Sassuolo;Verona;2:3;Grégoire Defrel;67
2021;22;Sassuolo;Verona;2:4;Antonín Barák;90
2021;22;Venezia;Empoli;0:1;Szymon Żurkowski;26
2021;22;Venezia;Empoli;1:1;David Okereke;73
2021;22;Roma;Cagliari;1:0;Sérgio Oliveira;33
2021;22;Bologna;Napoli;0:1;Hirving Lozano;20
2021;22;Bologna;Napoli;0:2;Hirving Lozano;47
2021;22;Milan;Spezia;1:0;Rafael Leão;45
2021;22;Milan;Spezia;1:1;Kevin Agudelo;64
2021;22;Milan;Spezia;1:2;Emmanuel Gyasi;90
2021;22;Fiorentina;Genoa;1:0;Álvaro Odriozola;15
2021;22;Fiorentina;Genoa;2:0;Giacomo Bonaventura;34
2021;22;Fiorentina;Genoa;3:0;Cristiano Biraghi;42
2021;22;Fiorentina;Genoa;4:0;Dušan Vlahović;51
2021;22;Fiorentina;Genoa;5:0;Cristiano Biraghi;69
2021;22;Fiorentina;Genoa;6:0;Lucas Torreira;77
2021;23;Verona;Bologna;0:1;Riccardo Orsolini;14
2021;23;Verona;Bologna;1:1;Gianluca Caprari;38
2021;23;Verona;Bologna;2:1;Nikola Kalinić;85
2021;23;Inter;Venezia;0:1;Thomas Henry;19
2021;23;Inter;Venezia;1:1;Nicolò Barella;40
2021;23;Inter;Venezia;2:1;Edin Džeko;90
2021;23;Cagliari;Fiorentina;1:0;João Pedro;47
2021;23;Cagliari;Fiorentina;1:1;Riccardo Sottil;75
2021;23;Napoli;Salernitana;1:0;Juan Jesus;17
2021;23;Napoli;Salernitana;1:1;Federico Bonazzoli;33
2021;23;Napoli;Salernitana;2:1;Dries Mertens;45
2021;23;Napoli;Salernitana;3:1;Amir Rrahmani;47
2021;23;Napoli;Salernitana;4:1;Lorenzo Insigne;53
2021;23;Spezia;Sampdoria;1:0;Daniele Verde;69
2021;23;Torino;Sassuolo;1:0;Antonio Sanabria;16
2021;23;Torino;Sassuolo;1:1;Giacomo Raspadori;88
2021;23;Empoli;Roma;0:1;Tammy Abraham;24
2021;23;Empoli;Roma;0:2;Tammy Abraham;33
2021;23;Empoli;Roma;0:3;Sérgio Oliveira;35
2021;23;Empoli;Roma;0:4;Nicolò Zaniolo;37
2021;23;Empoli;Roma;1:4;Andrea Pinamonti;55
2021;23;Empoli;Roma;2:4;Nedim Bajrami;72
2021;24;Inter;Milan;1:0;Ivan Perišić;38
2021;24;Inter;Milan;1:1;Olivier Giroud;75
2021;24;Inter;Milan;1:2;Olivier Giroud;78
2021;24;Fiorentina;Lazio;0:1;Sergej Milinković-Savić;52
2021;24;Fiorentina;Lazio;0:2;Ciro Immobile;70
2021;24;Atalanta;Cagliari;0:1;Gastón Pereiro;50
2021;24;Atalanta;Cagliari;1:1;José Luis Palomino;64
2021;24;Atalanta;Cagliari;1:2;Gastón Pereiro;68
2021;24;Sampdoria;Sassuolo;1:0;Francesco Caputo;5
2021;24;Sampdoria;Sassuolo;2:0;Stefano Sensi;7
2021;24;Sampdoria;Sassuolo;3:0;Andrea Conti;63
2021;24;Sampdoria;Sassuolo;4:0;Antonio Candreva;90
2021;24;Venezia;Napoli;0:1;Victor Osimhen;59
2021;24;Venezia;Napoli;0:2;Andrea Petagna;90
2021;24;Udinese;Torino;1:0;Nahuel Molina;90
2021;24;Udinese;Torino;2:0;Ignacio Pussetto;90
2021;24;Juventus;Verona;1:0;Dušan Vlahović;13
2021;24;Juventus;Verona;2:0;Denis Zakaria;61
2021;24;Salernitana;Spezia;1:0;Simone Verdi;3
2021;24;Salernitana;Spezia;1:1;Rey Manaj;12
2021;24;Salernitana;Spezia;2:1;Simone Verdi;16
2021;24;Salernitana;Spezia;2:2;Daniele Verde;30
2021;25;Lazio;Bologna;1:0;Ciro Immobile;13
2021;25;Lazio;Bologna;2:0;Mattia Zaccagni;53
2021;25;Lazio;Bologna;3:0;Mattia Zaccagni;63
2021;25;Napoli;Inter;1:0;Lorenzo Insigne;7
2021;25;Napoli;Inter;1:1;Edin Džeko;47
2021;25;Torino;Venezia;1:0;Josip Brekalo;5
2021;25;Torino;Venezia;1:1;Ridgeciano Haps;38
2021;25;Torino;Venezia;1:2;Domen Crnigoj;46
2021;25;Milan;Sampdoria;1:0;Rafael Leão;8
2021;25;Empoli;Cagliari;1:0;Andrea Pinamonti;38
2021;25;Empoli;Cagliari;1:1;Leonardo Pavoletti;84
2021;25;Genoa;Salernitana;1:0;Mattia Destro;32
2021;25;Genoa;Salernitana;1:1;Federico Bonazzoli;45
2021;25;Verona;Udinese;1:0;Fabio Depaoli;2
2021;25;Verona;Udinese;2:0;Antonín Barák;31
2021;25;Verona;Udinese;3:0;Gianluca Caprari;66
2021;25;Verona;Udinese;4:0;Adrien Tamèze;85
2021;25;Sassuolo;Roma;0:1;Tammy Abraham;45
2021;25;Sassuolo;Roma;2:1;Hamed Junior Traoré;73
2021;25;Sassuolo;Roma;2:2;Bryan Cristante;90
2021;25;Atalanta;Juventus;1:0;Ruslan Malinovskyi;76
2021;25;Atalanta;Juventus;1:1;Danilo;90
2021;25;Spezia;Fiorentina;0:1;Krzysztof Piatek;42
2021;25;Spezia;Fiorentina;1:1;Kevin Agudelo;74
2021;25;Spezia;Fiorentina;1:2;Sofyan Amrabat;89
2021;26;Juventus;Torino;1:0;Matthijs de Ligt;13
2021;26;Juventus;Torino;1:1;Andrea Belotti;62
2021;26;Sampdoria;Empoli;1:0;Fabio Quagliarella;14
2021;26;Sampdoria;Empoli;2:0;Fabio Quagliarella;29
2021;26;Roma;Verona;0:1;Antonín Barák;5
2021;26;Roma;Verona;0:2;Adrien Tamèze;20
2021;26;Roma;Verona;1:2;Cristian Volpato;65
2021;26;Roma;Verona;2:2;Edoardo Bove;84
2021;26;Salernitana;Milan;0:1;Junior Messias;5
2021;26;Salernitana;Milan;1:1;Federico Bonazzoli;29
2021;26;Salernitana;Milan;2:1;Milan Djuric;72
2021;26;Salernitana;Milan;2:2;Ante Rebić;77
2021;26;Fiorentina;Atalanta;1:0;Krzysztof Piatek;56
2021;26;Venezia;Genoa;1:0;Thomas Henry;13
2021;26;Venezia;Genoa;1:1;Caleb Ekuban;29
2021;26;Inter;Sassuolo;0:1;Giacomo Raspadori;8
2021;26;Inter;Sassuolo;0:2;Gianluca Scamacca;26
2021;26;Udinese;Lazio;1:0;Gerard Deulofeu;5
2021;26;Udinese;Lazio;1:1;Felipe Anderson;45
2021;26;Cagliari;Napoli;1:0;Gastón Pereiro;58
2021;26;Cagliari;Napoli;1:1;Victor Osimhen;87
2021;26;Bologna;Spezia;0:1;Rey Manaj;11
2021;26;Bologna;Spezia;1:1;Marko Arnautovic;40
2021;26;Bologna;Spezia;2:1;Marko Arnautovic;84
2021;27;Milan;Udinese;1:0;Rafael Leão;29
2021;27;Milan;Udinese;1:1;Destiny Udogie;66
2021;27;Salernitana;Bologna;0:1;Marko Arnautovic;43
2021;27;Salernitana;Bologna;1:1;Nadir Zortea;73
2021;27;Empoli;Juventus;0:1;Moise Kean;32
2021;27;Empoli;Juventus;1:1;Szymon Żurkowski;39
2021;27;Empoli;Juventus;1:2;Dušan Vlahović;45
2021;27;Empoli;Juventus;1:3;Dušan Vlahović;66
2021;27;Empoli;Juventus;2:3;Andrea La Mantia;76
2021;27;Sassuolo;Fiorentina;1:0;Hamed Junior Traoré;19
2021;27;Sassuolo;Fiorentina;1:1;Arthur Cabral;88
2021;27;Sassuolo;Fiorentina;2:1;Grégoire Defrel;90
2021;27;Torino;Cagliari;0:1;Raoul Bellanova;21
2021;27;Torino;Cagliari;1:1;Andrea Belotti;54
2021;27;Torino;Cagliari;1:2;Alessandro Deiola;62
2021;27;Verona;Venezia;1:0;Giovanni Simeone;54
2021;27;Verona;Venezia;2:0;Giovanni Simeone;63
2021;27;Verona;Venezia;2:1;David Okereke;81
2021;27;Verona;Venezia;3:1;Giovanni Simeone;88
2021;27;Spezia;Roma;0:1;Tammy Abraham;90
2021;27;Lazio;Napoli;0:1;Lorenzo Insigne;62
2021;27;Lazio;Napoli;1:1;Pedro;88
2021;27;Lazio;Napoli;1:2;Fabián Ruiz;90
2021;27;Atalanta;Sampdoria;1:0;Mario Pasalic;6
2021;27;Atalanta;Sampdoria;2:0;Teun Koopmeiners;29
2021;27;Atalanta;Sampdoria;3:0;Teun Koopmeiners;61
2021;27;Atalanta;Sampdoria;4:0;Aleksey Miranchuk;86
2021;28;Inter;Salernitana;1:0;Lautaro Martínez;22
2021;28;Inter;Salernitana;2:0;Lautaro Martínez;40
2021;28;Inter;Salernitana;3:0;Lautaro Martínez;56
2021;28;Inter;Salernitana;4:0;Edin Džeko;64
2021;28;Inter;Salernitana;5:0;Edin Džeko;69
2021;28;Udinese;Sampdoria;1:0;Gerard Deulofeu;3
2021;28;Udinese;Sampdoria;2:0;Destiny Udogie;12
2021;28;Udinese;Sampdoria;2:1;Francesco Caputo;13
2021;28;Roma;Atalanta;1:0;Tammy Abraham;32
2021;28;Cagliari;Lazio;0:1;Ciro Immobile;19
2021;28;Cagliari;Lazio;0:2;Luis Alberto;42
2021;28;Cagliari;Lazio;0:3;Felipe Anderson;62
2021;28;Fiorentina;Verona;1:0;Krzysztof Piatek;10
2021;28;Fiorentina;Verona;1:1;Gianluca Caprari;20
2021;28;Venezia;Sassuolo;0:1;Giacomo Raspadori;2
2021;28;Venezia;Sassuolo;0:2;Domenico Berardi;17
2021;28;Venezia;Sassuolo;0:3;Gianluca Scamacca;29
2021;28;Venezia;Sassuolo;1:3;Thomas Henry;34
2021;28;Venezia;Sassuolo;1:4;Domenico Berardi;71
2021;28;Juventus;Spezia;1:0;Álvaro Morata;21
2021;28;Napoli;Milan;0:1;Olivier Giroud;49
2021;29;Salernitana;Sassuolo;1:0;Federico Bonazzoli;8
2021;29;Salernitana;Sassuolo;1:1;Gianluca Scamacca;20
2021;29;Salernitana;Sassuolo;1:2;Hamed Junior Traoré;30
2021;29;Salernitana;Sassuolo;2:2;Milan Djuric;81
2021;29;Spezia;Cagliari;1:0;Martin Erlić;55
2021;29;Spezia;Cagliari;2:0;Rey Manaj;74
2021;29;Sampdoria;Juventus;0:2;Álvaro Morata;34
2021;29;Sampdoria;Juventus;1:2;Abdelhamid Sabiri;84
2021;29;Sampdoria;Juventus;1:3;Álvaro Morata;88
2021;29;Milan;Empoli;1:0;Pierre Kalulu;19
2021;29;Fiorentina;Bologna;1:0;Lucas Torreira;70
2021;29;Verona;Napoli;0:1;Victor Osimhen;14
2021;29;Verona;Napoli;0:2;Victor Osimhen;71
2021;29;Verona;Napoli;1:2;Davide Faraoni;77
2021;29;Udinese;Roma;1:0;Nahuel Molina;15
2021;29;Udinese;Roma;1:1;Lorenzo Pellegrini;90
2021;29;Torino;Inter;1:0;Bremer;12
2021;29;Torino;Inter;1:1;Alexis Sánchez;90
2021;29;Lazio;Venezia;1:0;Ciro Immobile;58
2021;30;Sassuolo;Spezia;1:0;Domenico Berardi;17
2021;30;Sassuolo;Spezia;1:1;Daniele Verde;35
2021;30;Sassuolo;Spezia;2:1;Domenico Berardi;48
2021;30;Sassuolo;Spezia;3:1;Kaan Ayhan;78
2021;30;Sassuolo;Spezia;4:1;Gianluca Scamacca;81
2021;30;Genoa;Torino;1:0;Manolo Portanova;14
2021;30;Napoli;Udinese;0:1;Gerard Deulofeu;22
2021;30;Napoli;Udinese;1:1;Victor Osimhen;52
2021;30;Napoli;Udinese;2:1;Victor Osimhen;63
2021;30;Inter;Fiorentina;0:1;Lucas Torreira;50
2021;30;Inter;Fiorentina;1:1;Denzel Dumfries;55
2021;30;Cagliari;Milan;0:1;Ismaël Bennacer;59
2021;30;Venezia;Sampdoria;0:1;Francesco Caputo;24
2021;30;Venezia;Sampdoria;0:2;Francesco Caputo;38
2021;30;Empoli;Verona;1:0;Federico Di Francesco;26
2021;30;Empoli;Verona;1:1;Matteo Cancellieri;72
2021;30;Juventus;Salernitana;1:0;Paulo Dybala;5
2021;30;Juventus;Salernitana;2:0;Dušan Vlahović;29
2021;30;Roma;Lazio;1:0;Tammy Abraham;1
2021;30;Roma;Lazio;2:0;Tammy Abraham;22
2021;30;Roma;Lazio;3:0;Lorenzo Pellegrini;40
2021;30;Bologna;Atalanta;0:1;Moustapha Cissé;82
2021;31;Lazio;Sassuolo;1:0;Manuel Lazzari;17
2021;31;Lazio;Sassuolo;2:0;Sergej Milinković-Savić;51
2021;31;Lazio;Sassuolo;2:1;Hamed Junior Traoré;90
2021;31;Salernitana;Torino;0:1;Andrea Belotti;18
2021;31;Fiorentina;Empoli;1:0;Nico González;58
2021;31;Atalanta;Napoli;0:1;Lorenzo Insigne;14
2021;31;Atalanta;Napoli;0:2;Matteo Politano;37
2021;31;Atalanta;Napoli;1:2;Marten de Roon;58
2021;31;Atalanta;Napoli;1:3;Eljif Elmas;81
2021;31;Udinese;Cagliari;0:1;João Pedro;32
2021;31;Udinese;Cagliari;1:1;Rodrigo Becão;38
2021;31;Udinese;Cagliari;2:1;Beto;45
2021;31;Udinese;Cagliari;3:1;Beto;49
2021;31;Udinese;Cagliari;4:1;Nahuel Molina;59
2021;31;Udinese;Cagliari;5:1;Beto;73
2021;31;Sampdoria;Roma;0:1;Henrikh Mkhitaryan;27
2021;31;Juventus;Inter;0:1;Hakan Çalhanoğlu;45
2021;31;Verona;Genoa;1:0;Giovanni Simeone;5
2021;32;Inter;Verona;1:0;Nicolò Barella;22
2021;32;Inter;Verona;2:0;Edin Džeko;30
2021;32;Cagliari;Juventus;1:0;João Pedro;10
2021;32;Cagliari;Juventus;1:1;Matthijs de Ligt;45
2021;32;Cagliari;Juventus;1:2;Dušan Vlahović;75
2021;32;Genoa;Lazio;0:1;Adam Marusic;31
2021;32;Genoa;Lazio;0:2;Ciro Immobile;45
2021;32;Genoa;Lazio;0:3;Ciro Immobile;63
2021;32;Genoa;Lazio;1:4;Ciro Immobile;76
2021;32;Napoli;Fiorentina;0:1;Nico González;29
2021;32;Napoli;Fiorentina;1:1;Dries Mertens;58
2021;32;Napoli;Fiorentina;1:2;Jonathan Ikoné;66
2021;32;Napoli;Fiorentina;1:3;Arthur Cabral;72
2021;32;Napoli;Fiorentina;2:3;Victor Osimhen;84
2021;32;Sassuolo;Atalanta;1:0;Hamed Junior Traoré;24
2021;32;Sassuolo;Atalanta;2:0;Hamed Junior Traoré;61
2021;32;Sassuolo;Atalanta;2:1;Luis Muriel;90
2021;32;Venezia;Udinese;0:1;Gerard Deulofeu;35
2021;32;Venezia;Udinese;1:1;Thomas Henry;86
2021;32;Venezia;Udinese;1:2;Rodrigo Becão;90
2021;32;Roma;Salernitana;0:1;Ivan Radovanovic;22
2021;32;Roma;Salernitana;1:1;Carles Pérez;82
2021;32;Roma;Salernitana;2:1;Chris Smalling;85
2021;32;Bologna;Sampdoria;1:0;Marko Arnautovic;61
2021;32;Bologna;Sampdoria;2:0;Marko Arnautovic;76
2021;33;Spezia;Inter;0:1;Marcelo Brozović;31
2021;33;Spezia;Inter;0:2;Lautaro Martínez;73
2021;33;Spezia;Inter;1:2;Giulio Maggiore;88
2021;33;Spezia;Inter;1:3;Alexis Sánchez;90
2021;33;Milan;Genoa;1:0;Rafael Leão;11
2021;33;Milan;Genoa;2:0;Junior Messias;87
2021;33;Cagliari;Sassuolo;1:0;Alessandro Deiola;42
2021;33;Sampdoria;Salernitana;0:1;Federico Fazio;4
2021;33;Sampdoria;Salernitana;0:2;Éderson;6
2021;33;Sampdoria;Salernitana;1:2;Francesco Caputo;32
2021;33;Udinese;Empoli;2:0;Gerard Deulofeu;52
2021;33;Udinese;Empoli;2:1;Andrea Pinamonti;70
2021;33;Udinese;Empoli;3:1;Ignacio Pussetto;79
2021;33;Udinese;Empoli;4:1;Lazar Samardžić;87
2021;33;Fiorentina;Venezia;1:0;Lucas Torreira;30
2021;33;Juventus;Bologna;0:1;Marko Arnautovic;52
2021;33;Juventus;Bologna;1:1;Dušan Vlahović;90
2021;33;Lazio;Torino;0:1;Pietro Pellegri;56
2021;33;Lazio;Torino;1:1;Ciro Immobile;90
2021;33;Napoli;Roma;1:0;Lorenzo Insigne;11
2021;33;Napoli;Roma;1:1;Stephan El Shaarawy;90
2021;33;Atalanta;Verona;0:1;Federico Ceccherini;45
2021;33;Atalanta;Verona;1:2;Giorgio Scalvini;82
2021;34;Torino;Spezia;1:0;Saša Lukić;4
2021;34;Torino;Spezia;2:0;Saša Lukić;69
