,anno,giornata,Home Team,Away Team,scorer,numero_goal_partita,team_goal,goal,goal_home,goal_away,assist
231,2022,4,US Sassuolo Calcio,AC Milan,,,,,,,
237,2022,6,UC Sampdoria,AC Milan,Junior Messias,1.0,away,0:1,0.0,1.0,Rafael Leão
238,2022,6,UC Sampdoria,AC Milan,Filip Djuricic,2.0,home,1:1,1.0,1.0,Tommaso Augello
239,2022,6,UC Sampdoria,AC Milan,Olivier Giroud,3.0,away,1:2,1.0,2.0,Rigore: mani diGonzalo Villar
243,2022,8,Empoli FC,AC Milan,Ante Rebić,1.0,away,0:1,0.0,1.0,Rafael Leão
244,2022,8,Empoli FC,AC Milan,Nedim Bajrami,2.0,home,1:1,1.0,1.0,Senza assist
245,2022,8,Empoli FC,AC Milan,Fodé Ballo-Touré,3.0,away,1:2,1.0,2.0,Rade Krunic
246,2022,8,Empoli FC,AC Milan,Rafael Leão,4.0,away,1:3,1.0,3.0,Ante Rebić
247,2022,9,AC Milan,Juventus FC,Fikayo Tomori,1.0,home,1:0,1.0,0.0,Olivier Giroud
248,2022,9,AC Milan,Juventus FC,Brahim Díaz,2.0,home,2:0,2.0,0.0,Senza assist
249,2022,10,Hellas Verona FC,AC Milan,Miguel Veloso,1.0,away,0:1,0.0,1.0,Rafael Leão
250,2022,10,Hellas Verona FC,AC Milan,Koray Günter,2.0,home,1:1,1.0,1.0,Fabio Depaoli
251,2022,10,Hellas Verona FC,AC Milan,Sandro Tonali,3.0,away,1:2,1.0,2.0,Ante Rebić
252,2022,11,AC Milan,AC Monza,Brahim Díaz,1.0,home,1:0,1.0,0.0,Ciprian Tătărușanu
253,2022,11,AC Milan,AC Monza,Brahim Díaz,2.0,home,2:0,2.0,0.0,Divock Origi
254,2022,11,AC Milan,AC Monza,Divock Origi,3.0,home,3:0,3.0,0.0,Junior Messias
255,2022,11,AC Milan,AC Monza,Filippo Ranocchia,4.0,away,3:1,3.0,1.0,Senza assist
256,2022,11,AC Milan,AC Monza,Rafael Leão,5.0,home,4:1,4.0,1.0,Theo Hernández
257,2022,12,Torino FC,AC Milan,Koffi Djidji,1.0,home,1:0,1.0,0.0,Valentino Lazaro
258,2022,12,Torino FC,AC Milan,Aleksey Miranchuk,2.0,home,2:0,2.0,0.0,Nikola Vlašić
259,2022,12,Torino FC,AC Milan,Junior Messias,3.0,away,2:1,2.0,1.0,Senza assist
260,2022,13,AC Milan,Spezia Calcio,Theo Hernández,1.0,home,1:0,1.0,0.0,Ismaël Bennacer
261,2022,13,AC Milan,Spezia Calcio,Daniel Maldini,2.0,away,1:1,1.0,1.0,Arkadiusz Reca
262,2022,13,AC Milan,Spezia Calcio,Olivier Giroud,3.0,home,2:1,2.0,1.0,Sandro Tonali
263,2022,14,US Cremonese,AC Milan,,,,,,,
264,2022,15,AC Milan,ACF Fiorentina,Rafael Leão,1.0,home,1:0,1.0,0.0,Olivier Giroud
265,2022,15,AC Milan,ACF Fiorentina,Antonín Barák,2.0,away,1:1,1.0,1.0,Jonathan Ikoné
266,2022,15,AC Milan,ACF Fiorentina,Nikola Milenković,3.0,home,2:1,2.0,1.0,Aster Vranckx
267,2022,16,US Salernitana 1919,AC Milan,Rafael Leão,1.0,away,0:1,0.0,1.0,Sandro Tonali
268,2022,16,US Salernitana 1919,AC Milan,Sandro Tonali,2.0,away,0:2,0.0,2.0,Brahim Díaz
269,2022,16,US Salernitana 1919,AC Milan,Federico Bonazzoli,3.0,home,1:2,1.0,2.0,Lassana Coulibaly
270,2022,17,AC Milan,AS Roma,Pierre Kalulu,1.0,home,1:0,1.0,0.0,Sandro Tonali
271,2022,17,AC Milan,AS Roma,Tommaso Pobega,2.0,home,2:0,2.0,0.0,Rafael Leão
272,2022,17,AC Milan,AS Roma,Roger Ibañez,3.0,away,2:1,2.0,1.0,Lorenzo Pellegrini
273,2022,17,AC Milan,AS Roma,Tammy Abraham,4.0,away,2:2,2.0,2.0,Nemanja Matic
274,2022,18,US Lecce,AC Milan,Theo Hernández,1.0,home,1:0,1.0,0.0,Federico Di Francesco
275,2022,18,US Lecce,AC Milan,Federico Baschirotto,2.0,home,2:0,2.0,0.0,Morten Hjulmand
276,2022,18,US Lecce,AC Milan,Rafael Leão,3.0,away,2:1,2.0,1.0,Senza assist
277,2022,18,US Lecce,AC Milan,Davide Calabria,4.0,away,2:2,2.0,2.0,Olivier Giroud
278,2022,19,SS Lazio,AC Milan,Sergej Milinković-Savić,1.0,home,1:0,1.0,0.0,Mattia Zaccagni
279,2022,19,SS Lazio,AC Milan,Mattia Zaccagni,2.0,home,2:0,2.0,0.0,Senza assist
280,2022,19,SS Lazio,AC Milan,Luis Alberto,3.0,home,3:0,3.0,0.0,Pedro
281,2022,19,SS Lazio,AC Milan,Felipe Anderson,4.0,home,4:0,4.0,0.0,Luis Alberto
282,2022,20,AC Milan,US Sassuolo Calcio,Grégoire Defrel,1.0,away,0:1,0.0,1.0,Domenico Berardi
283,2022,20,AC Milan,US Sassuolo Calcio,Davide Frattesi,2.0,away,0:2,0.0,2.0,Domenico Berardi
284,2022,20,AC Milan,US Sassuolo Calcio,Olivier Giroud,3.0,home,1:2,1.0,2.0,Davide Calabria
285,2022,20,AC Milan,US Sassuolo Calcio,Domenico Berardi,4.0,away,1:3,1.0,3.0,Hamed Junior Traoré
286,2022,20,AC Milan,US Sassuolo Calcio,Armand Laurienté,5.0,away,1:4,1.0,4.0,Armand Laurienté
287,2022,20,AC Milan,US Sassuolo Calcio,Matheus Henrique,6.0,away,1:5,1.0,5.0,Domenico Berardi
288,2022,20,AC Milan,US Sassuolo Calcio,Divock Origi,7.0,home,2:5,2.0,5.0,Junior Messias
290,2022,22,AC Milan,Torino FC,Olivier Giroud,1.0,home,1:0,1.0,0.0,Theo Hernández
291,2022,23,AC Monza,AC Milan,Junior Messias,1.0,away,0:1,0.0,1.0,Senza assist
292,2022,24,AC Milan,Atalanta BC,Juan Musso,1.0,home,1:0,1.0,0.0,Senza assist
293,2022,24,AC Milan,Atalanta BC,Junior Messias,2.0,home,2:0,2.0,0.0,Rafael Leão
294,2022,25,ACF Fiorentina,AC Milan,Nico González,1.0,home,1:0,1.0,0.0,Jonathan Ikoné
295,2022,25,ACF Fiorentina,AC Milan,Luka Jović,2.0,home,2:0,2.0,0.0,Dodô
296,2022,25,ACF Fiorentina,AC Milan,Theo Hernández,3.0,away,2:1,2.0,1.0,Alexis Saelemaekers
297,2022,26,AC Milan,US Salernitana 1919,Olivier Giroud,1.0,home,1:0,1.0,0.0,Ismaël Bennacer
298,2022,26,AC Milan,US Salernitana 1919,Boulaye Dia,2.0,away,1:1,1.0,1.0,Domagoj Bradarić
299,2022,27,Udinese Calcio,AC Milan,Roberto Pereyra,1.0,home,1:0,1.0,0.0,Lazar Samardžić
300,2022,27,Udinese Calcio,AC Milan,Zlatan Ibrahimović,2.0,away,1:1,1.0,1.0,Rigore: mani diJaka Bijol
301,2022,27,Udinese Calcio,AC Milan,Beto,3.0,home,2:1,2.0,1.0,Isaac Success
302,2022,27,Udinese Calcio,AC Milan,Kingsley Ehizibue,4.0,home,3:1,3.0,1.0,Destiny Udogie
307,2022,29,AC Milan,Empoli FC,,,,,,,
308,2022,30,Bologna FC 1909,AC Milan,Nicola Sansone,1.0,home,1:0,1.0,0.0,Stefan Posch
309,2022,30,Bologna FC 1909,AC Milan,Tommaso Pobega,2.0,away,1:1,1.0,1.0,Senza assist
310,2022,31,AC Milan,US Lecce,Rafael Leão,1.0,home,1:0,1.0,0.0,Sandro Tonali
311,2022,31,AC Milan,US Lecce,Rafael Leão,2.0,home,2:0,2.0,0.0,Brahim Díaz
312,2022,32,AS Roma,AC Milan,Tammy Abraham,1.0,home,1:0,1.0,0.0,Zeki Çelik
313,2022,32,AS Roma,AC Milan,Alexis Saelemaekers,2.0,away,1:1,1.0,1.0,Rafael Leão
314,2022,33,AC Milan,US Cremonese,David Okereke,1.0,away,0:1,0.0,1.0,Pablo Galdames
315,2022,33,AC Milan,US Cremonese,Junior Messias,2.0,home,1:1,1.0,1.0,Senza assist
316,2022,34,AC Milan,SS Lazio,Ismaël Bennacer,1.0,home,1:0,1.0,0.0,Olivier Giroud
317,2022,34,AC Milan,SS Lazio,Theo Hernández,2.0,home,2:0,2.0,0.0,Mike Maignan
318,2022,35,Spezia Calcio,AC Milan,Przemysław Wiśniewski,1.0,home,1:0,1.0,0.0,Senza assist
319,2022,35,Spezia Calcio,AC Milan,Salvatore Esposito,2.0,home,2:0,2.0,0.0,Senza assist
320,2022,36,AC Milan,UC Sampdoria,Rafael Leão,1.0,home,1:0,1.0,0.0,Brahim Díaz
321,2022,36,AC Milan,UC Sampdoria,Fabio Quagliarella,2.0,away,1:1,1.0,1.0,Alessandro Zanoli
322,2022,36,AC Milan,UC Sampdoria,Olivier Giroud,3.0,home,2:1,2.0,1.0,Brahim Díaz
323,2022,36,AC Milan,UC Sampdoria,Olivier Giroud,4.0,home,3:1,3.0,1.0,Rafael Leão
324,2022,36,AC Milan,UC Sampdoria,Brahim Díaz,5.0,home,4:1,4.0,1.0,Sandro Tonali
325,2022,36,AC Milan,UC Sampdoria,Olivier Giroud,6.0,home,5:1,5.0,1.0,Rafael Leão
326,2022,37,Juventus FC,AC Milan,Olivier Giroud,1.0,away,0:1,0.0,1.0,Davide Calabria
327,2022,38,AC Milan,Hellas Verona FC,Olivier Giroud,1.0,home,1:0,1.0,0.0,Brahim Díaz
328,2022,38,AC Milan,Hellas Verona FC,Davide Faraoni,2.0,away,1:1,1.0,1.0,Darko Lazović
329,2022,38,AC Milan,Hellas Verona FC,Rafael Leão,3.0,home,2:1,2.0,1.0,Fikayo Tomori
330,2022,38,AC Milan,Hellas Verona FC,Rafael Leão,4.0,home,3:1,3.0,1.0,Alexis Saelemaekers
331,2022,1,Juventus FC,US Sassuolo Calcio,Ángel Di María,1.0,home,1:0,1.0,0.0,Alex Sandro
332,2022,1,Juventus FC,US Sassuolo Calcio,Dušan Vlahović,2.0,home,2:0,2.0,0.0,Dušan Vlahović
333,2022,1,Juventus FC,US Sassuolo Calcio,Dušan Vlahović,3.0,home,3:0,3.0,0.0,Ángel Di María
334,2022,2,UC Sampdoria,Juventus FC,,,,,,,
335,2022,3,Juventus FC,AS Roma,Dušan Vlahović,1.0,home,1:0,1.0,0.0,Senza assist
336,2022,3,Juventus FC,AS Roma,Tammy Abraham,2.0,away,1:1,1.0,1.0,Paulo Dybala
337,2022,4,Juventus FC,Spezia Calcio,Dušan Vlahović,1.0,home,1:0,1.0,0.0,Senza assist
338,2022,4,Juventus FC,Spezia Calcio,Arkadiusz Milik,2.0,home,2:0,2.0,0.0,Fabio Miretti
339,2022,5,ACF Fiorentina,Juventus FC,Arkadiusz Milik,1.0,away,0:1,0.0,1.0,Filip Kostić
340,2022,5,ACF Fiorentina,Juventus FC,Christian Kouamé,2.0,home,1:1,1.0,1.0,Riccardo Sottil
341,2022,6,Juventus FC,US Salernitana 1919,Antonio Candreva,1.0,away,0:1,0.0,1.0,Pasquale Mazzocchi
342,2022,6,Juventus FC,US Salernitana 1919,Krzysztof Piatek,2.0,away,0:2,0.0,2.0,Rigore: mani diBremer
343,2022,6,Juventus FC,US Salernitana 1919,Bremer,3.0,home,1:2,1.0,2.0,Filip Kostić
344,2022,6,Juventus FC,US Salernitana 1919,Leonardo Bonucci,4.0,home,2:2,2.0,2.0,Senza assist
345,2022,7,AC Monza,Juventus FC,Christian Gytkjaer,1.0,home,1:0,1.0,0.0,Patrick Ciurria
346,2022,8,Juventus FC,Bologna FC 1909,Filip Kostić,1.0,home,1:0,1.0,0.0,Dušan Vlahović
347,2022,8,Juventus FC,Bologna FC 1909,Dušan Vlahović,2.0,home,2:0,2.0,0.0,Weston McKennie
348,2022,8,Juventus FC,Bologna FC 1909,Arkadiusz Milik,3.0,home,3:0,3.0,0.0,Juan Cuadrado
351,2022,10,Torino FC,Juventus FC,Dušan Vlahović,1.0,away,0:1,0.0,1.0,Danilo
352,2022,11,Juventus FC,Empoli FC,Moise Kean,1.0,home,1:0,1.0,0.0,Filip Kostić
353,2022,11,Juventus FC,Empoli FC,Weston McKennie,2.0,home,2:0,2.0,0.0,Juan Cuadrado
354,2022,11,Juventus FC,Empoli FC,Adrien Rabiot,3.0,home,3:0,3.0,0.0,Juan Cuadrado
355,2022,11,Juventus FC,Empoli FC,Adrien Rabiot,4.0,home,4:0,4.0,0.0,Danilo
356,2022,12,US Lecce,Juventus FC,Nicolò Fagioli,1.0,away,0:1,0.0,1.0,Samuel Iling-Junior
359,2022,14,Hellas Verona FC,Juventus FC,Moise Kean,1.0,away,0:1,0.0,1.0,Adrien Rabiot
360,2022,15,Juventus FC,SS Lazio,Moise Kean,1.0,home,1:0,1.0,0.0,Adrien Rabiot
361,2022,15,Juventus FC,SS Lazio,Moise Kean,2.0,home,2:0,2.0,0.0,Senza assist
362,2022,15,Juventus FC,SS Lazio,Arkadiusz Milik,3.0,home,3:0,3.0,0.0,Federico Chiesa
363,2022,16,US Cremonese,Juventus FC,Arkadiusz Milik,1.0,away,0:1,0.0,1.0,Senza assist
364,2022,17,Juventus FC,Udinese Calcio,Danilo,1.0,home,1:0,1.0,0.0,Federico Chiesa
371,2022,19,Juventus FC,Atalanta BC,Ademola Lookman,1.0,away,0:1,0.0,1.0,Jérémie Boga
372,2022,19,Juventus FC,Atalanta BC,Ángel Di María,2.0,home,1:1,1.0,1.0,Nicolò Fagioli
373,2022,19,Juventus FC,Atalanta BC,Arkadiusz Milik,3.0,home,2:1,2.0,1.0,Nicolò Fagioli
374,2022,19,Juventus FC,Atalanta BC,Joakim Maehle,4.0,away,2:2,2.0,2.0,Ademola Lookman
375,2022,19,Juventus FC,Atalanta BC,Ademola Lookman,5.0,away,2:3,2.0,3.0,Jérémie Boga
376,2022,19,Juventus FC,Atalanta BC,Danilo,6.0,home,3:3,3.0,3.0,Ángel Di María
377,2022,20,Juventus FC,AC Monza,Patrick Ciurria,1.0,away,0:1,0.0,1.0,José Machín
378,2022,20,Juventus FC,AC Monza,Dany Mota,2.0,away,0:2,0.0,2.0,Carlos Augusto
379,2022,21,US Salernitana 1919,Juventus FC,Dušan Vlahović,1.0,away,0:1,0.0,1.0,Fabio Miretti
380,2022,21,US Salernitana 1919,Juventus FC,Filip Kostić,2.0,away,0:2,0.0,2.0,Dušan Vlahović
381,2022,21,US Salernitana 1919,Juventus FC,Dušan Vlahović,3.0,away,0:3,0.0,3.0,Nicolò Fagioli
382,2022,22,Juventus FC,ACF Fiorentina,Adrien Rabiot,1.0,home,1:0,1.0,0.0,Ángel Di María
383,2022,23,Spezia Calcio,Juventus FC,Moise Kean,1.0,away,0:1,0.0,1.0,Filip Kostić
384,2022,23,Spezia Calcio,Juventus FC,Ángel Di María,2.0,away,0:2,0.0,2.0,Danilo
385,2022,24,Juventus FC,Torino FC,Yann Karamoh,1.0,away,0:1,0.0,1.0,Alessandro Buongiorno
386,2022,24,Juventus FC,Torino FC,Juan Cuadrado,2.0,home,1:1,1.0,1.0,Filip Kostić
387,2022,24,Juventus FC,Torino FC,Antonio Sanabria,3.0,away,1:2,1.0,2.0,Ivan Ilić
388,2022,24,Juventus FC,Torino FC,Danilo,4.0,home,2:2,2.0,2.0,Ángel Di María
389,2022,24,Juventus FC,Torino FC,Bremer,5.0,home,3:2,3.0,2.0,Federico Chiesa
390,2022,24,Juventus FC,Torino FC,Adrien Rabiot,6.0,home,4:2,4.0,2.0,Bremer
391,2022,25,AS Roma,Juventus FC,Gianluca Mancini,1.0,home,1:0,1.0,0.0,Bryan Cristante
392,2022,26,Juventus FC,UC Sampdoria,Bremer,1.0,home,1:0,1.0,0.0,Filip Kostić
393,2022,26,Juventus FC,UC Sampdoria,Adrien Rabiot,2.0,home,2:0,2.0,0.0,Fabio Miretti
394,2022,26,Juventus FC,UC Sampdoria,Tommaso Augello,3.0,away,2:1,2.0,1.0,Senza assist
395,2022,26,Juventus FC,UC Sampdoria,Filip Djuricic,4.0,away,2:2,2.0,2.0,Alessandro Zanoli
396,2022,26,Juventus FC,UC Sampdoria,Adrien Rabiot,5.0,home,3:2,3.0,2.0,Nicolò Fagioli
397,2022,26,Juventus FC,UC Sampdoria,Matías Soulé,6.0,home,4:2,4.0,2.0,Senza assist
399,2022,28,Juventus FC,Hellas Verona FC,Moise Kean,1.0,home,1:0,1.0,0.0,Manuel Locatelli
400,2022,29,SS Lazio,Juventus FC,Sergej Milinković-Savić,1.0,home,1:0,1.0,0.0,Mattia Zaccagni
401,2022,29,SS Lazio,Juventus FC,Adrien Rabiot,2.0,away,1:1,1.0,1.0,Senza assist
402,2022,29,SS Lazio,Juventus FC,Mattia Zaccagni,3.0,home,2:1,2.0,1.0,Luis Alberto
403,2022,30,US Sassuolo Calcio,Juventus FC,Grégoire Defrel,1.0,home,1:0,1.0,0.0,Senza assist
405,2022,32,Bologna FC 1909,Juventus FC,Riccardo Orsolini,1.0,home,1:0,1.0,0.0,Riccardo Orsolini
406,2022,32,Bologna FC 1909,Juventus FC,Arkadiusz Milik,2.0,away,1:1,1.0,1.0,Senza assist
407,2022,33,Juventus FC,US Lecce,Leandro Paredes,1.0,home,1:0,1.0,0.0,Senza assist
408,2022,33,Juventus FC,US Lecce,Assan Ceesay,2.0,away,1:1,1.0,1.0,Rigore: mani diDanilo
409,2022,33,Juventus FC,US Lecce,Dušan Vlahović,3.0,home,2:1,2.0,1.0,Senza assist
410,2022,34,Atalanta BC,Juventus FC,Samuel Iling-Junior,1.0,away,0:1,0.0,1.0,Senza assist
411,2022,34,Atalanta BC,Juventus FC,Dušan Vlahović,2.0,away,0:2,0.0,2.0,Federico Chiesa
412,2022,35,Juventus FC,US Cremonese,Nicolò Fagioli,1.0,home,1:0,1.0,0.0,Federico Chiesa
413,2022,35,Juventus FC,US Cremonese,Bremer,2.0,home,2:0,2.0,0.0,Senza assist
414,2022,36,Empoli FC,Juventus FC,Francesco Caputo,1.0,home,1:0,1.0,0.0,Nicolò Cambiaghi
415,2022,36,Empoli FC,Juventus FC,Sebastiano Luperto,2.0,home,2:0,2.0,0.0,Senza assist
416,2022,36,Empoli FC,Juventus FC,Francesco Caputo,3.0,home,3:0,3.0,0.0,Jean-Daniel Akpa Akpro
417,2022,36,Empoli FC,Juventus FC,Federico Chiesa,4.0,away,3:1,3.0,1.0,Adrien Rabiot
418,2022,36,Empoli FC,Juventus FC,Roberto Piccoli,5.0,home,4:1,4.0,1.0,Nicolas Haas
420,2022,38,Udinese Calcio,Juventus FC,Federico Chiesa,1.0,away,0:1,0.0,1.0,Manuel Locatelli
421,2022,1,US Salernitana 1919,AS Roma,Bryan Cristante,1.0,away,0:1,0.0,1.0,Senza assist
422,2022,2,AS Roma,US Cremonese,Chris Smalling,1.0,home,1:0,1.0,0.0,Lorenzo Pellegrini
425,2022,4,AS Roma,AC Monza,Paulo Dybala,1.0,home,1:0,1.0,0.0,Tammy Abraham
426,2022,4,AS Roma,AC Monza,Paulo Dybala,2.0,home,2:0,2.0,0.0,Senza assist
427,2022,4,AS Roma,AC Monza,Roger Ibañez,3.0,home,3:0,3.0,0.0,Lorenzo Pellegrini
428,2022,5,Udinese Calcio,AS Roma,Destiny Udogie,1.0,home,1:0,1.0,0.0,Senza assist
429,2022,5,Udinese Calcio,AS Roma,Lazar Samardžić,2.0,home,2:0,2.0,0.0,Gerard Deulofeu
430,2022,5,Udinese Calcio,AS Roma,Roberto Pereyra,3.0,home,3:0,3.0,0.0,Jean-Victor Makengo
431,2022,5,Udinese Calcio,AS Roma,Sandi Lovrić,4.0,home,4:0,4.0,0.0,Roberto Pereyra
432,2022,6,Empoli FC,AS Roma,Paulo Dybala,1.0,away,0:1,0.0,1.0,Senza assist
433,2022,6,Empoli FC,AS Roma,Filippo Bandinelli,2.0,home,1:1,1.0,1.0,Petar Stojanović
434,2022,6,Empoli FC,AS Roma,Tammy Abraham,3.0,away,1:2,1.0,2.0,Paulo Dybala
435,2022,7,AS Roma,Atalanta BC,Giorgio Scalvini,1.0,away,0:1,0.0,1.0,Rasmus Højlund
439,2022,9,AS Roma,US Lecce,Chris Smalling,1.0,home,1:0,1.0,0.0,Lorenzo Pellegrini
440,2022,9,AS Roma,US Lecce,Gabriel Strefezza,2.0,away,1:1,1.0,1.0,Senza assist
441,2022,9,AS Roma,US Lecce,Paulo Dybala,3.0,home,2:1,2.0,1.0,Tammy Abraham
442,2022,10,UC Sampdoria,AS Roma,Lorenzo Pellegrini,1.0,away,0:1,0.0,1.0,Rigore: mani diAlex Ferrari
444,2022,12,Hellas Verona FC,AS Roma,Paweł Dawidowicz,1.0,home,1:0,1.0,0.0,Davide Faraoni
445,2022,12,Hellas Verona FC,AS Roma,Nicolò Zaniolo,2.0,away,1:1,1.0,1.0,Senza assist
446,2022,12,Hellas Verona FC,AS Roma,Cristian Volpato,3.0,away,1:2,1.0,2.0,Nemanja Matic
447,2022,12,Hellas Verona FC,AS Roma,Stephan El Shaarawy,4.0,away,1:3,1.0,3.0,Cristian Volpato
448,2022,13,AS Roma,SS Lazio,Felipe Anderson,1.0,away,0:1,0.0,1.0,Pedro
449,2022,14,US Sassuolo Calcio,AS Roma,Tammy Abraham,1.0,away,0:1,0.0,1.0,Gianluca Mancini
450,2022,14,US Sassuolo Calcio,AS Roma,Andrea Pinamonti,2.0,home,1:1,1.0,1.0,Armand Laurienté
451,2022,15,AS Roma,Torino FC,Karol Linetty,1.0,away,0:1,0.0,1.0,Wilfried Singo
452,2022,15,AS Roma,Torino FC,Nemanja Matic,2.0,home,1:1,1.0,1.0,Senza assist
453,2022,16,AS Roma,Bologna FC 1909,Lorenzo Pellegrini,1.0,home,1:0,1.0,0.0,Paulo Dybala
458,2022,18,AS Roma,ACF Fiorentina,Paulo Dybala,1.0,home,1:0,1.0,0.0,Tammy Abraham
459,2022,18,AS Roma,ACF Fiorentina,Paulo Dybala,2.0,home,2:0,2.0,0.0,Tammy Abraham
460,2022,19,Spezia Calcio,AS Roma,Stephan El Shaarawy,1.0,away,0:1,0.0,1.0,Paulo Dybala
461,2022,19,Spezia Calcio,AS Roma,Tammy Abraham,2.0,away,0:2,0.0,2.0,Paulo Dybala
465,2022,21,AS Roma,Empoli FC,Roger Ibañez,1.0,home,1:0,1.0,0.0,Paulo Dybala
466,2022,21,AS Roma,Empoli FC,Tammy Abraham,2.0,home,2:0,2.0,0.0,Paulo Dybala
467,2022,22,US Lecce,AS Roma,Roger Ibañez,1.0,home,1:0,1.0,0.0,Federico Baschirotto
468,2022,22,US Lecce,AS Roma,Paulo Dybala,2.0,away,1:1,1.0,1.0,Rigore: mani diGabriel Strefezza
469,2022,23,AS Roma,Hellas Verona FC,Ola Solbakken,1.0,home,1:0,1.0,0.0,Leonardo Spinazzola
470,2022,24,US Cremonese,AS Roma,Frank Tsadjout,1.0,home,1:0,1.0,0.0,Emanuele Valeri
471,2022,24,US Cremonese,AS Roma,Leonardo Spinazzola,2.0,away,1:1,1.0,1.0,Gianluca Mancini
472,2022,24,US Cremonese,AS Roma,Daniel Ciofani,3.0,home,2:1,2.0,1.0,David Okereke
474,2022,26,AS Roma,US Sassuolo Calcio,Armand Laurienté,1.0,away,0:1,0.0,1.0,Senza assist
475,2022,26,AS Roma,US Sassuolo Calcio,Armand Laurienté,2.0,away,0:2,0.0,2.0,Domenico Berardi
476,2022,26,AS Roma,US Sassuolo Calcio,Nicola Zalewski,3.0,home,1:2,1.0,2.0,Leonardo Spinazzola
477,2022,26,AS Roma,US Sassuolo Calcio,Domenico Berardi,4.0,away,1:3,1.0,3.0,Domenico Berardi
478,2022,26,AS Roma,US Sassuolo Calcio,Paulo Dybala,5.0,home,2:3,2.0,3.0,Stephan El Shaarawy
479,2022,26,AS Roma,US Sassuolo Calcio,Andrea Pinamonti,6.0,away,2:4,2.0,4.0,Armand Laurienté
480,2022,26,AS Roma,US Sassuolo Calcio,Georginio Wijnaldum,7.0,home,3:4,3.0,4.0,Chris Smalling
481,2022,27,SS Lazio,AS Roma,Mattia Zaccagni,1.0,home,1:0,1.0,0.0,Felipe Anderson
482,2022,28,AS Roma,UC Sampdoria,Georginio Wijnaldum,1.0,home,1:0,1.0,0.0,Nemanja Matic
483,2022,28,AS Roma,UC Sampdoria,Paulo Dybala,2.0,home,2:0,2.0,0.0,Georginio Wijnaldum
484,2022,28,AS Roma,UC Sampdoria,Stephan El Shaarawy,3.0,home,3:0,3.0,0.0,Ola Solbakken
485,2022,29,Torino FC,AS Roma,Paulo Dybala,1.0,away,0:1,0.0,1.0,Rigore: mani diPerr Schuurs
486,2022,30,AS Roma,Udinese Calcio,Edoardo Bove,1.0,home,1:0,1.0,0.0,Senza assist
487,2022,30,AS Roma,Udinese Calcio,Lorenzo Pellegrini,2.0,home,2:0,2.0,0.0,Andrea Belotti
488,2022,30,AS Roma,Udinese Calcio,Tammy Abraham,3.0,home,3:0,3.0,0.0,Leonardo Spinazzola
489,2022,31,Atalanta BC,AS Roma,Mario Pasalic,1.0,home,1:0,1.0,0.0,Duván Zapata
490,2022,31,Atalanta BC,AS Roma,Rafael Tolói,2.0,home,2:0,2.0,0.0,Senza assist
491,2022,31,Atalanta BC,AS Roma,Lorenzo Pellegrini,3.0,away,2:1,2.0,1.0,Andrea Belotti
492,2022,31,Atalanta BC,AS Roma,Teun Koopmeiners,4.0,home,3:1,3.0,1.0,Senza assist
495,2022,33,AC Monza,AS Roma,Stephan El Shaarawy,1.0,away,0:1,0.0,1.0,Senza assist
496,2022,33,AC Monza,AS Roma,Luca Caldirola,2.0,home,1:1,1.0,1.0,Nicolò Rovella
499,2022,35,Bologna FC 1909,AS Roma,,,,,,,
500,2022,36,AS Roma,US Salernitana 1919,Antonio Candreva,1.0,away,0:1,0.0,1.0,Lassana Coulibaly
501,2022,36,AS Roma,US Salernitana 1919,Stephan El Shaarawy,2.0,home,1:1,1.0,1.0,Senza assist
502,2022,36,AS Roma,US Salernitana 1919,Boulaye Dia,3.0,away,1:2,1.0,2.0,Krzysztof Piatek
503,2022,36,AS Roma,US Salernitana 1919,Nemanja Matic,4.0,home,2:2,2.0,2.0,Senza assist
504,2022,37,ACF Fiorentina,AS Roma,Stephan El Shaarawy,1.0,away,0:1,0.0,1.0,Ola Solbakken
505,2022,37,ACF Fiorentina,AS Roma,Luka Jović,2.0,home,1:1,1.0,1.0,Rolando Mandragora
506,2022,37,ACF Fiorentina,AS Roma,Jonathan Ikoné,3.0,home,2:1,2.0,1.0,Senza assist
507,2022,38,AS Roma,Spezia Calcio,Dimitrios Nikolaou,1.0,away,0:1,0.0,1.0,Mehdi Bourabia
508,2022,38,AS Roma,Spezia Calcio,Nicola Zalewski,2.0,home,1:1,1.0,1.0,Stephan El Shaarawy
509,2022,38,AS Roma,Spezia Calcio,Paulo Dybala,3.0,home,2:1,2.0,1.0,Stephan El Shaarawy
510,2022,1,UC Sampdoria,Atalanta BC,Rafael Tolói,1.0,away,0:1,0.0,1.0,Mario Pasalic
511,2022,1,UC Sampdoria,Atalanta BC,Ademola Lookman,2.0,away,0:2,0.0,2.0,Ruslan Malinovskyi
514,2022,3,Hellas Verona FC,Atalanta BC,Teun Koopmeiners,1.0,away,0:1,0.0,1.0,Marten de Roon
515,2022,4,Atalanta BC,Torino FC,Teun Koopmeiners,1.0,home,1:0,1.0,0.0,Brandon Soppy
516,2022,4,Atalanta BC,Torino FC,Teun Koopmeiners,2.0,home,2:0,2.0,0.0,Brandon Soppy
517,2022,4,Atalanta BC,Torino FC,Nikola Vlašić,3.0,away,2:1,2.0,1.0,Pietro Pellegri
518,2022,4,Atalanta BC,Torino FC,Teun Koopmeiners,4.0,home,3:1,3.0,1.0,Ademola Lookman
